game_id,game_date,start_time,captured_at,home_team,away_team,home_lag30_winrate,away_lag30_winrate,lag30_winrate_diff,home_lag30_runs_for_avg,away_lag30_runs_for_avg,home_lag30_runs_against_avg,away_lag30_runs_against_avg,lag30_runs_diff,home_rest_days,away_rest_days,rest_diff,home_back2back,away_back2back,back2back_diff,home_games_last_3d,away_games_last_3d,games_last_3d_diff,home_games_last_7d,away_games_last_7d,games_last_7d_diff,rest_pressure_diff,home_log5_strength,away_log5_strength,log5_prob,home_elo_momentum_7d,away_elo_momentum_7d,elo_momentum_7d,home_elo_momentum_30d,away_elo_momentum_30d,elo_momentum_30d,team_form_source_status,team_form_reason,team_form_captured_at
824183,2026-06-07,2026-06-07T18:10:00+00:00,2026-06-07T10:56:39.401112+00:00,Houston Astros,Athletics,0.5429,0.4242,0.1186,4.5143,3.7879,4.0857,5.1515,1.7922,1,1,0,True,True,0,6,6,0,10,11,-1,0.15,0.5429,0.4242,0.6171,0.0,-0.0455,0.0455,0.0429,-0.0758,0.1186,ok,"recent_schedule_notes=Houston Astros:ok,Athletics:ok",2026-06-30T12:09:40.290275+00:00
824184,2026-06-06,2026-06-06T20:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Houston Astros,Athletics,0.5152,0.4688,0.0464,4.2424,4.1875,4.2424,4.7812,0.5938,1,1,0,True,True,0,6,6,0,10,11,-1,0.15,0.5152,0.4688,0.5463,-0.1,0.0455,-0.1455,0.0152,-0.0312,0.0464,ok,"recent_schedule_notes=Houston Astros:ok,Athletics:ok",2026-06-30T12:09:40.290275+00:00
824185,2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T22:20:52.609536+00:00,Houston Astros,Pittsburgh Pirates,0.5161,0.5357,-0.0196,4.0645,5.3571,4.2903,5.1429,-0.4401,1,1,0,True,True,0,3,3,0,10,7,3,-0.45,0.5161,0.5357,0.4804,0.0,0.2143,-0.2143,0.0161,0.0357,-0.0196,ok,"recent_schedule_notes=Houston Astros:ok,Pittsburgh Pirates:ok",2026-06-30T12:09:40.290275+00:00
824186,2026-06-05,2026-06-06T00:10:00+00:00,2026-06-05T23:08:37.410209+00:00,Houston Astros,Athletics,0.5,0.4839,0.0161,4.25,4.1935,4.5625,4.7419,0.2359,1,1,0,True,True,0,5,5,0,10,10,0,0.0,0.5,0.4839,0.5161,-0.1,0.1,-0.2,0.0,-0.0161,0.0161,ok,"recent_schedule_notes=Houston Astros:ok,Athletics:ok",2026-06-30T12:09:40.290275+00:00
824187,2026-05-31,2026-05-31T18:10:00+00:00,2026-05-31T18:01:13.612831+00:00,Houston Astros,Milwaukee Brewers,0.5484,0.7308,-0.1824,3.7419,4.2692,3.7742,2.9231,-1.3784,1,1,0,True,True,0,6,3,3,10,7,3,-1.5,0.5484,0.7308,0.3091,0.2,0.2143,-0.0143,0.0484,0.2308,-0.1824,ok,"recent_schedule_notes=Houston Astros:ok,Milwaukee Brewers:ok",2026-06-30T12:09:40.290275+00:00
824188,2026-06-03,2026-06-04T00:10:00+00:00,2026-06-03T23:43:03.467080+00:00,Houston Astros,Pittsburgh Pirates,0.5,0.5385,-0.0385,3.7333,5.0385,4.0667,4.8846,-0.4872,1,1,0,True,True,0,2,2,0,9,6,3,-0.45,0.5,0.5385,0.4615,0.0556,0.1667,-0.1111,0.0,0.0385,-0.0385,ok,"recent_schedule_notes=Houston Astros:ok,Pittsburgh Pirates:ok",2026-06-30T12:09:40.290275+00:00
824189,2026-06-02,2026-06-03T00:10:00+00:00,2026-06-02T23:02:12.073800+00:00,Houston Astros,Pittsburgh Pirates,0.5333,0.5385,-0.0051,3.6333,4.6923,3.7667,4.6538,-0.1718,2,2,0,False,False,0,3,2,1,9,6,3,-0.8,0.5333,0.5385,0.4948,0.0556,0.1667,-0.1111,0.0333,0.0385,-0.0051,ok,"recent_schedule_notes=Houston Astros:ok,Pittsburgh Pirates:ok",2026-06-30T12:09:40.290275+00:00
824190,2026-05-30,2026-05-30T20:10:00+00:00,2026-05-30T19:14:08.902169+00:00,Houston Astros,Milwaukee Brewers,0.5484,0.76,-0.2116,3.7742,4.68,4.0323,2.56,-2.3781,1,1,0,True,True,0,5,2,3,9,6,3,-1.5,0.5484,0.76,0.2772,0.2778,0.1667,0.1111,0.0484,0.26,-0.2116,ok,"recent_schedule_notes=Houston Astros:ok,Milwaukee Brewers:ok",2026-06-30T12:09:40.290275+00:00
824255,2026-06-26,2026-06-26T22:40:00+00:00,2026-06-26T22:20:58.424642+00:00,Detroit Tigers,Houston Astros,0.5185,0.575,-0.0565,4.4815,4.725,3.4444,4.75,1.062,1,1,0,True,True,0,3,3,0,7,8,-1,0.15,0.5185,0.575,0.4432,0.0714,0.25,-0.1786,0.0185,0.075,-0.0565,ok,"recent_schedule_notes=Detroit Tigers:ok,Houston Astros:ok",2026-06-30T12:09:40.290275+00:00
824256,2026-06-28,2026-06-28T17:40:00+00:00,2026-06-28T16:20:35.050103+00:00,Detroit Tigers,Houston Astros,0.5185,0.5385,-0.0199,4.8148,4.7179,3.4815,5.0513,1.6667,1,1,0,True,True,0,3,3,0,7,7,0,0.0,0.5185,0.5385,0.48,-0.0714,0.2143,-0.2857,0.0185,0.0385,-0.0199,ok,"recent_schedule_notes=Detroit Tigers:ok,Houston Astros:ok",2026-06-30T12:09:40.290275+00:00
824257,2026-06-27,2026-06-27T17:10:00+00:00,2026-06-27T16:13:56.436448+00:00,Detroit Tigers,Houston Astros,0.5185,0.55,-0.0315,4.6296,4.625,3.4444,4.875,1.4352,1,1,0,True,True,0,3,3,0,7,8,-1,0.15,0.5185,0.55,0.4684,0.0714,0.125,-0.0536,0.0185,0.05,-0.0315,ok,"recent_schedule_notes=Detroit Tigers:ok,Houston Astros:ok",2026-06-30T12:09:40.290275+00:00
824258,2026-06-25,2026-06-25T22:40:00+00:00,2026-06-25T22:27:03.058701+00:00,Detroit Tigers,Houston Astros,0.5185,0.55,-0.0315,4.6667,4.85,3.7407,4.975,1.0509,1,1,0,True,True,0,3,3,0,6,7,-1,0.15,0.5185,0.55,0.4684,0.1667,0.2143,-0.0476,0.0185,0.05,-0.0315,ok,"recent_schedule_notes=Detroit Tigers:ok,Houston Astros:ok",2026-06-30T12:09:40.290275+00:00
824259,2026-06-24,2026-06-24T22:40:00+00:00,2026-06-24T21:40:46.563377+00:00,Detroit Tigers,New York Yankees,0.5385,0.6296,-0.0912,4.7692,5.7037,3.7308,3.9259,-0.7393,1,1,0,True,True,0,3,3,0,6,7,-1,0.15,0.5385,0.6296,0.407,0.1667,-0.0714,0.2381,0.0385,0.1296,-0.0912,ok,"recent_schedule_notes=Detroit Tigers:ok,New York Yankees:ok",2026-06-30T12:09:40.290275+00:00
824260,2026-06-21,2026-06-21T17:40:00+00:00,2026-06-21T16:01:38.010521+00:00,Detroit Tigers,Chicago White Sox,0.5185,0.5385,-0.0199,4.6667,5.0385,3.7037,4.6923,0.6168,1,1,0,True,True,0,2,3,-1,6,6,0,0.35,0.5185,0.5385,0.48,0.1667,-0.1667,0.3333,0.0185,0.0385,-0.0199,ok,"recent_schedule_notes=Detroit Tigers:ok,Chicago White Sox:ok",2026-06-30T12:09:40.290275+00:00
824261,2026-06-22,2026-06-22T22:10:00+00:00,2026-06-22T21:09:28.267174+00:00,Detroit Tigers,New York Yankees,0.5556,0.6538,-0.0983,4.7037,5.7308,3.5926,3.7692,-0.8504,1,1,0,True,True,0,3,3,0,7,6,1,-0.15,0.5556,0.6538,0.3982,0.2143,0.0,0.2143,0.0556,0.1538,-0.0983,ok,"recent_schedule_notes=Detroit Tigers:ok,New York Yankees:ok",2026-06-30T12:09:40.290275+00:00
824262,2026-06-23,2026-06-23T22:40:00+00:00,2026-06-23T21:04:58.426477+00:00,Detroit Tigers,New York Yankees,0.5556,0.6296,-0.0741,4.7407,5.6296,3.6667,3.8148,-0.7407,1,1,0,True,True,0,3,3,0,7,7,0,0.0,0.5556,0.6296,0.4237,0.2143,-0.0714,0.2857,0.0556,0.1296,-0.0741,ok,"recent_schedule_notes=Detroit Tigers:ok,New York Yankees:ok",2026-06-30T12:09:40.290275+00:00
824263,2026-06-20,2026-06-20T17:10:00+00:00,2026-06-20T16:26:28.968464+00:00,Detroit Tigers,Chicago White Sox,0.4815,0.56,-0.0785,4.5556,5.2,3.7778,4.72,0.2978,1,1,0,True,True,0,2,3,-1,6,6,0,0.35,0.4815,0.56,0.4218,0.0,-0.1667,0.1667,-0.0185,0.06,-0.0785,ok,"recent_schedule_notes=Detroit Tigers:ok,Chicago White Sox:ok",2026-06-30T12:09:40.290275+00:00
824264,2026-06-19,2026-06-19T22:40:00+00:00,2026-06-19T21:18:55.168367+00:00,Detroit Tigers,Chicago White Sox,0.4444,0.56,-0.1156,4.4815,5.24,3.7778,4.76,0.2237,2,1,1,False,True,-1,3,3,0,6,6,0,0.5,0.4444,0.56,0.386,-0.1667,0.0,-0.1667,-0.0556,0.06,-0.1156,ok,"recent_schedule_notes=Detroit Tigers:ok,Chicago White Sox:ok",2026-06-30T12:09:40.290275+00:00
824265,2026-06-11,2026-06-11T17:10:00+00:00,2026-06-11T14:03:52.675635+00:00,Detroit Tigers,Minnesota Twins,0.3571,0.4828,-0.1256,3.6786,4.4483,4.4286,5.0,-0.1983,1,1,0,True,True,0,2,2,0,5,7,-2,0.3,0.3571,0.4828,0.3731,0.1,-0.0714,0.1714,-0.1429,-0.0172,-0.1256,ok,"recent_schedule_notes=Detroit Tigers:ok,Minnesota Twins:ok",2026-06-30T12:09:40.290275+00:00
824266,2026-06-10,2026-06-10T22:40:00+00:00,2026-06-10T21:27:34.957253+00:00,Detroit Tigers,Minnesota Twins,0.3704,0.4643,-0.0939,3.6667,4.3929,4.3704,5.0357,-0.0608,1,1,0,True,True,0,2,2,0,5,7,-2,0.3,0.3704,0.4643,0.4043,0.3,-0.2143,0.5143,-0.1296,-0.0357,-0.0939,ok,"recent_schedule_notes=Detroit Tigers:ok,Minnesota Twins:ok",2026-06-30T12:09:40.290275+00:00
824267,2026-06-09,2026-06-09T22:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Detroit Tigers,Minnesota Twins,0.3704,0.5,-0.1296,3.5185,4.4286,4.3333,4.8214,-0.422,2,2,0,False,False,0,2,3,-1,5,7,-2,0.65,0.3704,0.5,0.3704,0.3,-0.0714,0.3714,-0.1296,0.0,-0.1296,ok,"recent_schedule_notes=Detroit Tigers:ok,Minnesota Twins:ok",2026-06-30T12:09:40.290275+00:00
824268,2026-06-07,2026-06-07T17:40:00+00:00,2026-06-07T10:56:39.401112+00:00,Detroit Tigers,Seattle Mariners,0.3214,0.6452,-0.3237,3.3571,4.6452,4.3571,3.4516,-2.1935,1,1,0,True,True,0,2,2,0,6,9,-3,0.45,0.3214,0.6452,0.2067,0.1667,0.2778,-0.1111,-0.1786,0.1452,-0.3237,ok,"recent_schedule_notes=Detroit Tigers:ok,Seattle Mariners:ok",2026-06-30T12:09:40.290275+00:00
824269,2026-06-06,2026-06-06T17:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Detroit Tigers,Seattle Mariners,0.3333,0.6333,-0.3,3.4815,4.6667,4.3704,3.5667,-1.9889,1,1,0,True,True,0,2,3,-1,6,10,-4,0.95,0.3333,0.6333,0.2245,0.1667,0.3,-0.1333,-0.1667,0.1333,-0.3,ok,"recent_schedule_notes=Detroit Tigers:ok,Seattle Mariners:ok",2026-06-30T12:09:40.290275+00:00
824271,2026-06-05,2026-06-05T22:40:00+00:00,2026-06-05T21:25:18.854859+00:00,Detroit Tigers,Seattle Mariners,0.2963,0.6667,-0.3704,3.2222,4.6667,4.4074,3.3667,-2.4852,2,2,0,False,False,0,2,4,-2,6,10,-4,1.3,0.2963,0.6667,0.1739,0.0,0.4,-0.4,-0.2037,0.1667,-0.3704,ok,"recent_schedule_notes=Detroit Tigers:ok,Seattle Mariners:ok",2026-06-30T12:09:40.290275+00:00
824338,2026-06-30,2026-07-01T00:40:00+00:00,2026-06-30T11:49:41.773066+00:00,Colorado Rockies,Miami Marlins,0.4545,0.7407,-0.2862,5.4318,4.5926,6.0,3.2222,-1.9386,1,1,0,True,True,0,4,4,0,9,7,2,-0.3,0.4545,0.7407,0.2258,-0.1667,0.3571,-0.5238,-0.0455,0.2407,-0.2862,ok,"recent_schedule_notes=Colorado Rockies:ok,Miami Marlins:ok",2026-06-30T12:09:40.290275+00:00
824339,2026-06-29,2026-06-30T00:40:00+00:00,2026-06-29T23:06:24.565239+00:00,Colorado Rockies,Miami Marlins,0.4889,0.7037,-0.2148,5.5111,4.2593,5.8444,3.1852,-1.4074,1,1,0,True,True,0,4,4,0,9,7,2,-0.3,0.4889,0.7037,0.2871,-0.0556,0.2143,-0.2698,-0.0111,0.2037,-0.2148,ok,"recent_schedule_notes=Colorado Rockies:ok,Miami Marlins:ok",2026-06-30T12:09:40.290275+00:00
824340,2026-06-23,2026-06-24T00:40:00+00:00,2026-06-23T23:14:51.379243+00:00,Colorado Rockies,Boston Red Sox,0.4651,0.4074,0.0577,5.2791,4.3704,6.093,3.8148,-1.3695,1,1,0,True,True,0,5,5,0,11,9,2,-0.3,0.4651,0.4074,0.5585,0.1364,-0.0556,0.1919,-0.0349,-0.0926,0.0577,ok,"recent_schedule_notes=Colorado Rockies:ok,Boston Red Sox:ok",2026-06-30T12:09:40.290275+00:00
824341,2026-06-24,2026-06-24T19:10:00+00:00,2026-06-24T17:11:58.442936+00:00,Colorado Rockies,Boston Red Sox,0.4773,0.4286,0.0487,5.25,4.2857,5.9091,3.6429,-1.3019,1,1,0,True,True,0,5,5,0,11,10,1,-0.15,0.4773,0.4286,0.549,0.1364,0.0,0.1364,-0.0227,-0.0714,0.0487,ok,"recent_schedule_notes=Colorado Rockies:ok,Boston Red Sox:ok",2026-06-30T12:09:40.290275+00:00
824342,2026-06-20,2026-06-21T01:10:00+00:00,2026-06-20T22:18:04.386974+00:00,Colorado Rockies,Pittsburgh Pirates,0.4146,0.5152,-0.1005,5.3171,5.5758,6.2439,5.6667,-0.8359,1,1,0,True,True,0,4,4,0,11,9,2,-0.3,0.4146,0.5152,0.4,-0.1364,0.0556,-0.1919,-0.0854,0.0152,-0.1005,ok,"recent_schedule_notes=Colorado Rockies:ok,Pittsburgh Pirates:ok",2026-06-30T12:09:40.290275+00:00
824343,2026-06-21,2026-06-21T19:10:00+00:00,2026-06-21T18:24:23.411178+00:00,Colorado Rockies,Pittsburgh Pirates,0.4524,0.4706,-0.0182,5.3095,5.3529,6.1429,5.6176,-0.5686,1,1,0,True,True,0,4,4,0,11,10,1,-0.15,0.4524,0.4706,0.4817,0.0455,-0.1,0.1455,-0.0476,-0.0294,-0.0182,ok,"recent_schedule_notes=Colorado Rockies:ok,Pittsburgh Pirates:ok",2026-06-30T12:09:40.290275+00:00
824344,2026-06-22,2026-06-23T00:40:00+00:00,2026-06-22T23:27:07.473559+00:00,Colorado Rockies,Boston Red Sox,0.4419,0.4074,0.0345,5.3023,4.3704,6.1628,3.8519,-1.379,1,1,0,True,True,0,5,5,0,11,8,3,-0.45,0.4419,0.4074,0.5352,0.0455,0.0,0.0455,-0.0581,-0.0926,0.0345,ok,"recent_schedule_notes=Colorado Rockies:ok,Boston Red Sox:ok",2026-06-30T12:09:40.290275+00:00
824345,2026-06-19,2026-06-20T00:40:00+00:00,2026-06-19T23:07:05.312509+00:00,Colorado Rockies,Pittsburgh Pirates,0.3902,0.5455,-0.1552,5.3171,5.697,6.2927,5.5455,-1.1271,1,1,0,True,True,0,5,5,0,11,9,2,-0.3,0.3902,0.5455,0.3478,-0.2273,0.0556,-0.2828,-0.1098,0.0455,-0.1552,ok,"recent_schedule_notes=Colorado Rockies:ok,Pittsburgh Pirates:ok",2026-06-30T12:09:40.290275+00:00
824346,2026-06-11,2026-06-11T19:10:00+00:00,2026-06-11T18:19:42.320837+00:00,Colorado Rockies,Chicago Cubs,0.4167,0.25,0.1667,4.7778,3.4062,6.4167,5.125,0.0799,1,1,0,True,True,0,3,4,-1,9,10,-1,0.5,0.4167,0.25,0.6818,-0.1667,-0.2,0.0333,-0.0833,-0.25,0.1667,ok,"recent_schedule_notes=Colorado Rockies:ok,Chicago Cubs:ok",2026-06-30T12:09:40.290275+00:00
824347,2026-06-09,2026-06-10T00:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Colorado Rockies,Chicago Cubs,0.3529,0.2667,0.0863,4.5588,3.3667,6.7353,5.0,-0.5431,2,1,1,False,True,-1,4,3,1,10,10,0,0.15,0.3529,0.2667,0.6,-0.2,-0.2,0.0,-0.1471,-0.2333,0.0863,ok,"recent_schedule_notes=Colorado Rockies:ok,Chicago Cubs:ok",2026-06-30T12:09:40.290275+00:00
824348,2026-06-10,2026-06-11T00:40:00+00:00,2026-06-10T21:27:34.957253+00:00,Colorado Rockies,Chicago Cubs,0.3824,0.2667,0.1157,4.7647,3.4667,6.6471,5.1333,-0.2157,1,1,0,True,True,0,3,3,0,9,10,-1,0.15,0.3824,0.2667,0.63,-0.2778,-0.2,-0.0778,-0.1176,-0.2333,0.1157,ok,"recent_schedule_notes=Colorado Rockies:ok,Chicago Cubs:ok",2026-06-30T12:09:40.290275+00:00
824349,2026-06-07,2026-06-07T19:10:00+00:00,2026-06-07T10:56:39.401112+00:00,Colorado Rockies,Milwaukee Brewers,0.3824,0.7586,-0.3763,4.7647,5.1724,6.6471,3.3103,-3.7444,1,1,0,True,True,0,4,4,0,11,8,3,-0.45,0.3824,0.7586,0.1646,-0.0455,0.25,-0.2955,-0.1176,0.2586,-0.3763,ok,"recent_schedule_notes=Colorado Rockies:ok,Milwaukee Brewers:ok",2026-06-30T12:09:40.290275+00:00
824350,2026-06-05,2026-06-06T00:40:00+00:00,2026-06-05T23:08:37.410209+00:00,Colorado Rockies,Milwaukee Brewers,0.4242,0.7407,-0.3165,4.7879,4.8519,6.4545,3.0741,-3.4444,1,1,0,True,True,0,5,3,2,11,8,3,-1.15,0.4242,0.7407,0.205,0.2273,0.125,0.1023,-0.0758,0.2407,-0.3165,ok,"recent_schedule_notes=Colorado Rockies:ok,Milwaukee Brewers:ok",2026-06-30T12:09:40.290275+00:00
824351,2026-06-06,2026-06-07T01:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Colorado Rockies,Milwaukee Brewers,0.4242,0.7407,-0.3165,4.8485,4.963,6.4242,3.2593,-3.2795,1,1,0,True,True,0,4,3,1,11,8,3,-0.8,0.4242,0.7407,0.205,0.1364,0.125,0.0114,-0.0758,0.2407,-0.3165,ok,"recent_schedule_notes=Colorado Rockies:ok,Milwaukee Brewers:ok",2026-06-30T12:09:40.290275+00:00
824352,2026-05-30,2026-05-31T01:10:00+00:00,2026-05-30T22:01:24.114016+00:00,Colorado Rockies,San Francisco Giants,0.25,0.3214,-0.0714,3.75,4.0357,6.3571,5.1786,-1.4643,1,1,0,True,True,0,3,2,1,7,6,1,-0.5,0.25,0.3214,0.413,-0.3571,-0.1667,-0.1905,-0.25,-0.1786,-0.0714,ok,"recent_schedule_notes=Colorado Rockies:ok,San Francisco Giants:ok",2026-06-30T12:09:40.290275+00:00
824354,2026-05-31,2026-05-31T19:10:00+00:00,2026-05-31T18:01:13.612831+00:00,Colorado Rockies,San Francisco Giants,0.3103,0.3214,-0.0111,4.0345,4.1071,6.2414,5.4286,-0.8855,1,1,0,True,True,0,4,3,1,8,7,1,-0.5,0.3103,0.3214,0.4872,-0.125,-0.3571,0.2321,-0.1897,-0.1786,-0.0111,ok,"recent_schedule_notes=Colorado Rockies:ok,San Francisco Giants:ok",2026-06-30T12:09:40.290275+00:00
824418,2026-06-30,2026-06-30T22:40:00+00:00,2026-06-30T11:49:41.773066+00:00,Cleveland Guardians,Texas Rangers,0.3704,0.5806,-0.2103,3.4815,4.2258,4.3704,4.8065,-0.3082,1,1,0,True,True,0,3,3,0,6,7,-1,0.15,0.3704,0.5806,0.2982,0.0,0.2143,-0.2143,-0.1296,0.0806,-0.2103,ok,"recent_schedule_notes=Cleveland Guardians:ok,Texas Rangers:ok",2026-06-30T12:09:40.290275+00:00
824420,2026-06-29,2026-06-29T23:10:00+00:00,2026-06-29T23:06:24.565239+00:00,Cleveland Guardians,Texas Rangers,0.3704,0.5938,-0.2234,3.4074,4.4062,4.4815,4.7812,-0.6991,1,1,0,True,True,0,3,3,0,6,7,-1,0.15,0.3704,0.5938,0.287,0.0,0.2143,-0.2143,-0.1296,0.0938,-0.2234,ok,"recent_schedule_notes=Cleveland Guardians:ok,Texas Rangers:ok",2026-06-30T12:09:40.290275+00:00
824421,2026-06-27,2026-06-27T23:10:00+00:00,2026-06-27T22:11:05.103138+00:00,Cleveland Guardians,Seattle Mariners,0.3462,0.5588,-0.2127,3.3077,3.7059,4.4615,4.1471,-0.7127,1,1,0,True,True,0,2,3,-1,7,8,-1,0.5,0.3462,0.5588,0.2948,-0.2143,-0.125,-0.0893,-0.1538,0.0588,-0.2127,ok,"recent_schedule_notes=Cleveland Guardians:ok,Seattle Mariners:ok",2026-06-30T12:09:40.290275+00:00
824422,2026-06-28,2026-06-28T17:40:00+00:00,2026-06-28T16:20:35.050103+00:00,Cleveland Guardians,Seattle Mariners,0.3704,0.5429,-0.1725,3.3333,3.6857,4.4074,4.1429,-0.6169,1,1,0,True,True,0,2,3,-1,6,7,-1,0.5,0.3704,0.5429,0.3313,-0.1667,-0.0714,-0.0952,-0.1296,0.0429,-0.1725,ok,"recent_schedule_notes=Cleveland Guardians:ok,Seattle Mariners:ok",2026-06-30T12:09:40.290275+00:00
824423,2026-06-26,2026-06-26T23:10:00+00:00,2026-06-26T22:20:58.424642+00:00,Cleveland Guardians,Seattle Mariners,0.3846,0.5588,-0.1742,3.3846,3.8824,4.4231,4.1471,-0.7738,2,1,1,False,True,-1,2,3,-1,7,8,-1,1.0,0.3846,0.5588,0.3304,-0.2143,-0.25,0.0357,-0.1154,0.0588,-0.1742,ok,"recent_schedule_notes=Cleveland Guardians:ok,Seattle Mariners:ok",2026-06-30T12:09:40.290275+00:00
824424,2026-06-14,2026-06-14T17:40:00+00:00,2026-06-14T12:01:32.809155+00:00,Cleveland Guardians,Detroit Tigers,0.5357,0.3929,0.1429,3.7143,3.8929,4.0,3.8571,-0.3214,1,1,0,True,True,0,2,3,-1,6,6,0,0.35,0.5357,0.3929,0.6407,-0.1667,0.0,-0.1667,0.0357,-0.1071,0.1429,ok,"recent_schedule_notes=Cleveland Guardians:ok,Detroit Tigers:ok",2026-06-30T12:09:40.290275+00:00
824425,2026-06-12,2026-06-12T23:10:00+00:00,2026-06-12T21:52:30.159126+00:00,Cleveland Guardians,Detroit Tigers,0.5185,0.3929,0.1257,3.7778,4.0,4.1111,4.0714,-0.2619,2,1,1,False,True,-1,2,3,-1,7,6,1,0.7,0.5185,0.3929,0.6247,-0.3571,0.1667,-0.5238,0.0185,-0.1071,0.1257,ok,"recent_schedule_notes=Cleveland Guardians:ok,Detroit Tigers:ok",2026-06-30T12:09:40.290275+00:00
824426,2026-06-13,2026-06-13T20:10:00+00:00,2026-06-13T14:54:26.594670+00:00,Cleveland Guardians,Detroit Tigers,0.5185,0.3929,0.1257,3.7407,4.0,4.1111,4.0714,-0.2989,1,1,0,True,True,0,2,3,-1,7,6,1,0.2,0.5185,0.3929,0.6247,-0.2143,0.0,-0.2143,0.0185,-0.1071,0.1257,ok,"recent_schedule_notes=Cleveland Guardians:ok,Detroit Tigers:ok",2026-06-30T12:09:40.290275+00:00
824427,2026-06-08,2026-06-08T22:40:00+00:00,2026-06-08T22:28:08.345647+00:00,Cleveland Guardians,New York Yankees,0.5714,0.4815,0.0899,3.7857,4.7037,3.7143,3.7778,-0.8545,1,1,0,True,True,0,4,2,2,7,5,2,-1.0,0.5714,0.4815,0.5895,-0.0714,-0.1,0.0286,0.0714,-0.0185,0.0899,ok,"recent_schedule_notes=Cleveland Guardians:ok,New York Yankees:ok",2026-06-30T12:09:40.290275+00:00
824428,2026-06-10,2026-06-10T17:10:00+00:00,2026-06-10T15:47:25.074074+00:00,Cleveland Guardians,New York Yankees,0.5714,0.5556,0.0159,3.8571,4.8519,3.8214,3.7407,-1.0754,1,1,0,True,True,0,3,3,0,8,6,2,-0.3,0.5714,0.5556,0.5161,-0.25,0.1667,-0.4167,0.0714,0.0556,0.0159,ok,"recent_schedule_notes=Cleveland Guardians:ok,New York Yankees:ok",2026-06-30T12:09:40.290275+00:00
824429,2026-06-09,2026-06-09T22:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Cleveland Guardians,New York Yankees,0.5714,0.5185,0.0529,3.9286,4.8519,3.8929,3.8148,-1.0013,1,1,0,True,True,0,4,2,2,8,6,2,-1.0,0.5714,0.5185,0.5532,-0.125,0.0,-0.125,0.0714,0.0185,0.0529,ok,"recent_schedule_notes=Cleveland Guardians:ok,New York Yankees:ok",2026-06-30T12:09:40.290275+00:00
824430,2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T16:07:50.641249+00:00,Cleveland Guardians,Boston Red Sox,0.6429,0.4615,0.1813,4.3571,3.8077,3.8571,3.5769,0.2692,1,1,0,True,True,0,2,3,-1,6,6,0,0.35,0.6429,0.4615,0.6774,0.0,-0.1667,0.1667,0.1429,-0.0385,0.1813,ok,"recent_schedule_notes=Cleveland Guardians:ok,Boston Red Sox:ok",2026-06-30T12:09:40.290275+00:00
824431,2026-05-30,2026-05-30T20:10:00+00:00,2026-05-30T19:14:08.902169+00:00,Cleveland Guardians,Boston Red Sox,0.6667,0.44,0.2267,4.4815,3.6,3.6667,3.68,0.8948,1,1,0,True,True,0,2,3,-1,6,6,0,0.35,0.6667,0.44,0.7179,0.0,-0.3333,0.3333,0.1667,-0.06,0.2267,ok,"recent_schedule_notes=Cleveland Guardians:ok,Boston Red Sox:ok",2026-06-30T12:09:40.290275+00:00
824500,2026-06-24,2026-06-24T23:10:00+00:00,2026-06-24T21:40:46.563377+00:00,Cincinnati Reds,Milwaukee Brewers,0.3793,0.6667,-0.2874,3.6897,6.0303,4.5172,4.1515,-2.7064,1,1,0,True,True,0,3,3,0,6,7,-1,0.15,0.3793,0.6667,0.234,-0.1667,0.0714,-0.2381,-0.1207,0.1667,-0.2874,ok,"recent_schedule_notes=Cincinnati Reds:ok,Milwaukee Brewers:ok",2026-06-30T12:09:40.290275+00:00
824501,2026-06-23,2026-06-23T23:10:00+00:00,2026-06-23T21:04:58.426477+00:00,Cincinnati Reds,Milwaukee Brewers,0.3929,0.6364,-0.2435,3.8214,6.0,4.6071,4.303,-2.4827,1,1,0,True,True,0,3,3,0,6,7,-1,0.15,0.3929,0.6364,0.2699,0.0,0.0714,-0.0714,-0.1071,0.1364,-0.2435,ok,"recent_schedule_notes=Cincinnati Reds:ok,Milwaukee Brewers:ok",2026-06-30T12:09:40.290275+00:00
824502,2026-06-22,2026-06-22T23:10:00+00:00,2026-06-22T21:09:28.267174+00:00,Cincinnati Reds,Milwaukee Brewers,0.4138,0.6061,-0.1923,3.931,6.0303,4.8621,4.6061,-2.3553,1,1,0,True,True,0,3,3,0,6,6,0,0.0,0.4138,0.6061,0.3145,0.1667,0.0,0.1667,-0.0862,0.1061,-0.1923,ok,"recent_schedule_notes=Cincinnati Reds:ok,Milwaukee Brewers:ok",2026-06-30T12:09:40.290275+00:00
824503,2026-06-17,2026-06-17T16:40:00+00:00,2026-06-17T13:54:21.557616+00:00,Cincinnati Reds,New York Mets,0.4286,0.4194,0.0092,4.1429,4.0968,4.7857,4.4516,-0.288,1,1,0,True,True,0,3,3,0,7,7,0,0.0,0.4286,0.4194,0.5094,0.0714,-0.0714,0.1429,-0.0714,-0.0806,0.0092,ok,"recent_schedule_notes=Cincinnati Reds:ok,New York Mets:ok",2026-06-30T12:09:40.290275+00:00
